       1.353353        0.051495       -0.993349
       1.361361        0.043533       -0.995251
       1.369369        0.035556       -0.996834
       1.377377        0.027568       -0.998098
       1.385385        0.019571       -0.999042
       1.393393        0.011568       -0.999665
       1.401401        0.003562       -0.999968
       1.409409       -0.004446       -0.999951
       1.417417       -0.012453       -0.999612
       1.425425       -0.020455       -0.998953
       1.433433       -0.028451       -0.997974
       1.441441       -0.036438       -0.996675
       1.449449       -0.044413       -0.995056
       1.457457       -0.052374       -0.993119
       1.465465       -0.060318       -0.990863
       1.473473       -0.068243       -0.988289
       1.481481       -0.076146       -0.985398
       1.489489       -0.084024       -0.982191
       1.497497       -0.091876       -0.978670
       1.505506       -0.099698       -0.974834
       1.513514       -0.107488       -0.970686
       1.521522       -0.115243       -0.966227
       1.529530       -0.122962       -0.961458
       1.537538       -0.130641       -0.956381
       1.545546       -0.138279       -0.950997
       1.553554       -0.145872       -0.945308
       1.561562       -0.153418       -0.939316
       1.569570       -0.160915       -0.933023
       1.577578       -0.168360       -0.926431
       1.585586       -0.175752       -0.919541
       1.593594       -0.183087       -0.912357
       1.601602       -0.190363       -0.904881
       1.609610       -0.197579       -0.897114
       1.617618       -0.204731       -0.889059
       1.625626       -0.211817       -0.880720
       1.633634       -0.218836       -0.872098
       1.641642       -0.225784       -0.863196
       1.649650       -0.232660       -0.854018
       1.657658       -0.239461       -0.844566
       1.665666       -0.246186       -0.834843
       1.673674       -0.252831       -0.824852
       1.681682       -0.259396       -0.814597
       1.689690       -0.265877       -0.804081
       1.697698       -0.272273       -0.793307
       1.705706       -0.278582       -0.782278
       1.713714       -0.284802       -0.770999
       1.721722       -0.290930       -0.759473
       1.729730       -0.296965       -0.747703
       1.737738       -0.302905       -0.735693
       1.745746       -0.308747       -0.723447
       1.753754       -0.314491       -0.710970
       1.761762       -0.320133       -0.698264
       1.769770       -0.325673       -0.685335
       1.777778       -0.331109       -0.672186
       1.785786       -0.336439       -0.658821
       1.793794       -0.341660       -0.645245
       1.801802       -0.346772       -0.631462
       1.809810       -0.351773       -0.617477
       1.817818       -0.356661       -0.603294
       1.825826       -0.361435       -0.588917
       1.833834       -0.366093       -0.574352
       1.841842       -0.370633       -0.559602
       1.849850       -0.375055       -0.544673
       1.857858       -0.379356       -0.529569
       1.865866       -0.383536       -0.514296
       1.873874       -0.387593       -0.498857
       1.881882       -0.391525       -0.483259
       1.889890       -0.395332       -0.467505
       1.897898       -0.399013       -0.451602
       1.905906       -0.402565       -0.435554
       1.913914       -0.405988       -0.419366
       1.921922       -0.409281       -0.403044
       1.929930       -0.412443       -0.386593
       1.937938       -0.415472       -0.370018
       1.945946       -0.418369       -0.353324
       1.953954       -0.421131       -0.336516
       1.961962       -0.423758       -0.319601
       1.969970       -0.426249       -0.302584
       1.977978       -0.428604       -0.285469
       1.985986       -0.430821       -0.268263
       1.993994       -0.432900       -0.250971
       2.002002       -0.434841       -0.233598
       2.010010       -0.436641       -0.216150
       2.018018       -0.438302       -0.198634
       2.026026       -0.439823       -0.181053
       2.034034       -0.441202       -0.163414
       2.042042       -0.442440       -0.145723
       2.050050       -0.443536       -0.127986
       2.058058       -0.444489       -0.110207
       2.066066       -0.445301       -0.092393
       2.074074       -0.445969       -0.074549
       2.082082       -0.446495       -0.056682
       2.090090       -0.446877       -0.038796
       2.098098       -0.447116       -0.020897
       2.106106       -0.447212       -0.002993
       2.114114       -0.447164        0.014913
       2.122122       -0.446973        0.032814
       2.130130       -0.446638        0.050705
       2.138138       -0.446161        0.068579
       2.146146       -0.445540        0.086432
       2.154154       -0.444776        0.104256
       2.162162       -0.443870        0.122048
       2.170170       -0.442822        0.139800
       2.178178       -0.441631        0.157507
       2.186186       -0.440299        0.175164
       2.194194       -0.438826        0.192764
       2.202202       -0.437212        0.210303
       2.210210       -0.435458        0.227774
       2.218218       -0.433564        0.245173
       2.226226       -0.431532        0.262492
       2.234234       -0.429361        0.279728
       2.242242       -0.427052        0.296874
       2.250250       -0.424606        0.313924
       2.258258       -0.422024        0.330874
       2.266266       -0.419307        0.347718
       2.274274       -0.416455        0.364451
       2.282282       -0.413470        0.381066
       2.290290       -0.410353        0.397560
       2.298298       -0.407103        0.413926
       2.306306       -0.403724        0.430159
       2.314314       -0.400214        0.446254
       2.322322       -0.396577        0.462206
       2.330330       -0.392812        0.478010
       2.338338       -0.388921        0.493661
       2.346346       -0.384906        0.509153
       2.354354       -0.380767        0.524483
       2.362362       -0.376506        0.539644
       2.370370       -0.372125        0.554632
       2.378378       -0.367624        0.569442
       2.386386       -0.363005        0.584069
       2.394394       -0.358270        0.598510
       2.402402       -0.353420        0.612758
       2.410410       -0.348456        0.626810
       2.418418       -0.343381        0.640661
       2.426426       -0.338196        0.654307
       2.434434       -0.332902        0.667742
       2.442442       -0.327502        0.680964
       2.450450       -0.321997        0.693967
       2.458458       -0.316388        0.706748
       2.466466       -0.310678        0.719302
       2.474474       -0.304868        0.731626
       2.482482       -0.298961        0.743715
       2.490490       -0.292958        0.755566
       2.498498       -0.286860        0.767174
       2.506507       -0.280671        0.778536
       2.514515       -0.274392        0.789649
       2.522523       -0.268025        0.800508
       2.530531       -0.261572        0.811111
       2.538539       -0.255035        0.821454
       2.546547       -0.248416        0.831533
       2.554555       -0.241718        0.841346
       2.562563       -0.234942        0.850889
       2.570571       -0.228090        0.860159
       2.578579       -0.221166        0.869153
       2.586587       -0.214171        0.877869
       2.594595       -0.207107        0.886303
       2.602603       -0.199977        0.894453
       2.610611       -0.192782        0.902317
       2.618619       -0.185526        0.909891
       2.626627       -0.178210        0.917173
       2.634635       -0.170837        0.924161
       2.642643       -0.163409        0.930853
       2.650651       -0.155929        0.937246
       2.658659       -0.148399        0.943339
       2.666667       -0.140822        0.949129
       2.674675       -0.133199        0.954615
       2.682683       -0.125533        0.959795
       2.690691       -0.117828        0.964667
       2.698699       -0.110084        0.969230
       2.706707       -0.102305        0.973483
       2.714715       -0.094494        0.977423
       2.722723       -0.086652        0.981049
       2.730731       -0.078782        0.984361
       2.738739       -0.070887        0.987358
       2.746747       -0.062969        0.990038
       2.754755       -0.055031        0.992400
       2.762763       -0.047076        0.994444
       2.770771       -0.039105        0.996170
       2.778779       -0.031122        0.997576
       2.786787       -0.023129        0.998662
       2.794795       -0.015128        0.999428
       2.802803       -0.007123        0.999873
       2.810811        0.000885        0.999998
       2.818819        0.008892        0.999802
       2.826827        0.016897        0.999286
       2.834835        0.024896        0.998449
       2.842843        0.032887        0.997292
       2.850851        0.040868        0.995816
       2.858859        0.048835        0.994020
       2.866867        0.056787        0.991905
       2.874875        0.064721        0.989473
       2.882883        0.072634        0.986723
       2.890891        0.080523        0.983656
       2.898899        0.088387        0.980275
       2.906907        0.096223        0.976579
       2.914915        0.104027        0.972570
       2.922923        0.111799        0.968249
       2.930931        0.119534        0.963617
       2.938939        0.127231        0.958677
       2.946947        0.134887        0.953429
       2.954955        0.142500        0.947876
       2.962963        0.150068        0.942018
       2.970971        0.157587        0.935859
       2.978979        0.165056        0.929399
       2.986987        0.172471        0.922642
       2.994995        0.179832        0.915589
       3.003003        0.187135        0.908242
       3.011011        0.194378        0.900604
       3.019019        0.201558        0.892677
       3.027027        0.208674        0.884464
       3.035035        0.215723        0.875967
       3.043043        0.222703        0.867190
       3.051051        0.229611        0.858134
       3.059059        0.236446        0.848803
       3.067067        0.243205        0.839200
       3.075075        0.249886        0.829328
       3.083083        0.256487        0.819191
       3.091091        0.263005        0.808790
       3.099099        0.269439        0.798130
       3.107107        0.275787        0.787214
       3.115115        0.282047        0.776046
       3.123123        0.288216        0.764629
       3.131131        0.294292        0.752967
       3.139139        0.300275        0.741064
       3.147147        0.306161        0.728922
       3.155155        0.311949        0.716548
       3.163163        0.317636        0.703943
       3.171171        0.323222        0.691113
       3.179179        0.328705        0.678061
       3.187187        0.334082        0.664791
       3.195195        0.339351        0.651309
       3.203203        0.344512        0.637617
       3.211211        0.349563        0.623722
       3.219219        0.354501        0.609626
       3.227227        0.359326        0.595335
       3.235235        0.364036        0.580853
       3.243243        0.368629        0.566184
       3.251251        0.373103        0.551334
       3.259259        0.377458        0.536308
       3.267267        0.381692        0.521109
       3.275275        0.385804        0.505743
       3.283283        0.389792        0.490216
       3.291291        0.393655        0.474531
       3.299299        0.397392        0.458693
       3.307307        0.401001        0.442709
       3.315315        0.404482        0.426583
       3.323323        0.407833        0.410320
       3.331331        0.411053        0.393925
       3.339339        0.414141        0.377404
       3.347347        0.417097        0.360763
       3.355355        0.419919        0.344005
       3.363363        0.422606        0.327137
       3.371371        0.425158        0.310165
       3.379379        0.427574        0.293092
       3.387387        0.429852        0.275926
       3.395395        0.431993        0.258672
       3.403403        0.433995        0.241334
       3.411411        0.435858        0.223919
       3.419419        0.437581        0.206432
       3.427427        0.439164        0.188879
       3.435435        0.440606        0.171266
       3.443443        0.441907        0.153598
       3.451451        0.443066        0.135880
       3.459459        0.444083        0.118119
       3.467467        0.444958        0.100320
       3.475475        0.445690        0.082488
       3.483483        0.446279        0.064631
       3.491491        0.446725        0.046752
       3.499499        0.447027        0.028859
       3.507508        0.447187        0.010956
       3.515516        0.447203       -0.006950
       3.523524        0.447075       -0.024854
       3.531532        0.446805       -0.042750
       3.539540        0.446391       -0.060632
       3.547548        0.445834       -0.078495
       3.555556        0.445134       -0.096333
       3.563564        0.444291       -0.114139
       3.571572        0.443306       -0.131910
       3.579580        0.442178       -0.149637
       3.587588        0.440909       -0.167317
       3.595596        0.439499       -0.184944
       3.603604        0.437947       -0.202511
       3.611612        0.436256       -0.220013
       3.619620        0.434424       -0.237444
       3.627628        0.432453       -0.254799
       3.635636        0.430343       -0.272073
       3.643644        0.428096       -0.289260
       3.651652        0.425711       -0.306353
       3.659660        0.423189       -0.323349
       3.667668        0.420532       -0.340240
       3.675676        0.417740       -0.357023
       3.683684        0.414814       -0.373691
       3.691692        0.411756       -0.390240
       3.699700        0.408565       -0.406663
       3.707708        0.405243       -0.422956
       3.715716        0.401791       -0.439113
       3.723724        0.398210       -0.455130
       3.731732        0.394502       -0.471000
       3.739740        0.390667       -0.486720
       3.747748        0.386707       -0.502283
       3.755756        0.382623       -0.517686
       3.763764        0.378416       -0.532922
       3.771772        0.374088       -0.547987
       3.779780        0.369640       -0.562877
       3.787788        0.365074       -0.577587
       3.795796        0.360390       -0.592111
       3.803804        0.355591       -0.606445
       3.811812        0.350678       -0.620585
       3.819820        0.345652       -0.634526
       3.827828        0.340516       -0.648263
       3.835836        0.335270       -0.661793
       3.843844        0.329917       -0.675111
       3.851852        0.324458       -0.688211
       3.859860        0.318895       -0.701092
       3.867868        0.313230       -0.713747
       3.875876        0.307464       -0.726174
       3.883884        0.301600       -0.738368
       3.891892        0.295639       -0.750325
       3.899900        0.289584       -0.762041
       3.907908        0.283435       -0.773513
       3.915916        0.277196       -0.784738
       3.923924        0.270867       -0.795710
       3.931932        0.264452       -0.806427
       3.939940        0.257952       -0.816886
       3.947948        0.251370       -0.827083
       3.955956        0.244706       -0.837015
       3.963964        0.237965       -0.846678
       3.971972        0.231147       -0.856070
       3.979980        0.224255       -0.865187
       3.987988        0.217291       -0.874027
       3.995996        0.210257       -0.882587
       4.004004        0.203156       -0.890864
       4.012012        0.195990       -0.898855
       4.020020        0.188760       -0.906558
       4.028028        0.181471       -0.913970
       4.036036        0.174123       -0.921089
       4.044044        0.166720       -0.927913
       4.052052        0.159262       -0.934440
       4.060060        0.151754       -0.940666
       4.068068        0.144198       -0.946591
       4.076076        0.136594       -0.952213
       4.084084        0.128948       -0.957529
       4.092092        0.121260       -0.962539
       4.100100        0.113532       -0.967239
       4.108108        0.105769       -0.971630
       4.116116        0.097972       -0.975709
       4.124124        0.090143       -0.979475
       4.132132        0.082285       -0.982927
       4.140140        0.074401       -0.986064
       4.148148        0.066493       -0.988885
       4.156156        0.058564       -0.991389
       4.164164        0.050616       -0.993574
       4.172172        0.042652       -0.995442
       4.180180        0.034674       -0.996990
       4.188188        0.026685       -0.998218
       4.196196        0.018687       -0.999127
       4.204204        0.010684       -0.999715
       4.212212        0.002677       -0.999982
       4.220220       -0.005331       -0.999929
       4.228228       -0.013337       -0.999555
       4.236236       -0.021339       -0.998861
       4.244244       -0.029334       -0.997846
