14.40000000 4513.41537015 560.26226478 
14.50000000 4569.55775345 562.58163242 
14.60000000 4625.93094432 564.87843051 
14.70000000 4682.53269014 567.15274611 
14.80000000 4739.36074707 569.40466775 
14.90000000 4796.41288022 571.63428535 
15.00000000 4853.68686372 573.84169021 
15.10000000 4911.18048092 576.02697492 
15.20000000 4968.89152450 578.19023338 
15.30000000 5026.81779656 580.33156067 
15.40000000 5084.95710880 582.45105308 
15.50000000 5143.30728260 584.54880803 
15.60000000 5201.86614911 586.62492401 
15.70000000 5260.63154942 588.67950060 
15.80000000 5319.60133461 590.71263834 
15.90000000 5378.77336585 592.72443876 
16.00000000 5438.14551453 594.71500432 
16.10000000 5497.71566233 596.68443833 
16.20000000 5557.48170129 598.63284496 
16.30000000 5617.44153391 600.56032919 
16.40000000 5677.59307324 602.46699675 
16.50000000 5737.93424292 604.35295409 
16.60000000 5798.46297729 606.21830835 
16.70000000 5859.17722142 608.06316733 
16.80000000 5920.07493119 609.88763943 
16.90000000 5981.15407338 611.69183363 
17.00000000 6042.41262564 613.47585945 
17.10000000 6103.84857666 615.23982691 
17.20000000 6165.45992610 616.98384651 
17.30000000 6227.24468473 618.70802918 
17.40000000 6289.20087442 620.41248627 
17.50000000 6351.32652819 622.09732950 
17.60000000 6413.61969026 623.76267091 
17.70000000 6476.07841606 625.40862286 
17.80000000 6538.70077227 627.03529802 
17.90000000 6601.48483687 628.64280926 
18.00000000 6664.42869910 630.23126971 
18.10000000 6727.53045956 631.80079267 
18.20000000 6790.78823017 633.35149162 
18.30000000 6854.20013421 634.88348015 
18.40000000 6917.76430632 636.39687200 
18.50000000 6981.47889252 637.89178094 
18.60000000 7045.34205021 639.36832085 
18.70000000 7109.35194819 640.82660562 
18.80000000 7173.50676663 642.26674913 
18.90000000 7237.80469710 643.68886527 
19.00000000 7302.24394257 645.09306789 
19.10000000 7366.82271736 646.47947075 
19.20000000 7431.53924719 647.84818756 
19.30000000 7496.39176912 649.19933190 
19.40000000 7561.37853160 650.53301722 
19.50000000 7626.49779438 651.84935684 
19.60000000 7691.74782855 653.14846391 
19.70000000 7757.12691651 654.43045137 
19.80000000 7822.63335193 655.69543196 
19.90000000 7888.26543976 656.94351822 
20.00000000 7954.02149618 658.17482241 
20.10000000 8019.89984858 659.38945656 
20.20000000 8085.89883555 660.58753238 
20.30000000 8152.01680683 661.76916134 
20.40000000 8218.25212330 662.93445454 
20.50000000 8284.60315691 664.08352281 
20.60000000 8351.06829071 665.21647659 
20.70000000 8417.64591875 666.33342598 
20.80000000 8484.33444609 667.43448073 
20.90000000 8551.13228873 668.51975018 
21.00000000 8618.03787358 669.58934327 
21.10000000 8685.04963846 670.64336854 
21.20000000 8752.16603197 671.68193411 
21.30000000 8819.38551355 672.70514766 
21.40000000 8886.70655335 673.71311641 
21.50000000 8954.12763223 674.70594714 
21.60000000 9021.64724172 675.68374616 
21.70000000 9089.26388394 676.64661928 
21.80000000 9156.97607156 677.59467184 
21.90000000 9224.78232778 678.52800867 
22.00000000 9292.68118625 679.44673411 
22.10000000 9360.67119102 680.35095195 
22.20000000 9428.75089650 681.24076549 
22.30000000 9496.91886740 682.11627746 
22.40000000 9565.17367869 682.97759008 
22.50000000 9633.51391550 683.82480500 
22.60000000 9701.93817314 684.65802332 
22.70000000 9770.44505697 685.47734557 
22.80000000 9839.03318238 686.28287173 
22.90000000 9907.70117476 687.07470117 
23.00000000 9976.44766936 687.85293271 
23.10000000 10045.27131131 688.61766457 
23.20000000 10114.17075554 689.36899436 
23.30000000 10183.14466669 690.10701913 
23.40000000 10252.19171908 690.83183529 
23.50000000 10321.31059666 691.54353867 
23.60000000 10390.49999290 692.24222446 
23.70000000 10459.75861079 692.92798726 
23.80000000 10529.08516272 693.60092105 
23.90000000 10598.47837048 694.26111917 
24.00000000 10667.93696513 694.90867434 
24.10000000 10737.45968699 695.54367867 
24.20000000 10807.04528555 696.16622361 
24.30000000 10876.69251943 696.77640000 
24.40000000 10946.40015628 697.37429804 
24.50000000 11016.16697275 697.96000728 
24.60000000 11085.99175441 698.53361665 
24.70000000 11155.87329569 699.09521441 
24.80000000 11225.81039983 699.64488822 
24.90000000 11295.80187877 700.18272505 
25.00000000 11365.84655315 700.70881126 
25.10000000 11435.94325220 701.22323256 
25.20000000 11506.09081367 701.72607399 
25.30000000 11576.28808382 702.21741997 
25.40000000 11646.53391728 702.69735427 
25.50000000 11716.82717705 703.16596000 
25.60000000 11787.16673441 703.62331963 
25.70000000 11857.55146884 704.06951500 
25.80000000 11927.98026798 704.50462728 
25.90000000 11998.45202755 704.92873701 
26.00000000 12068.96565129 705.34192408 
26.10000000 12139.52005092 705.74426773 
26.20000000 12210.11414602 706.13584658 
26.30000000 12280.74686401 706.51673859 
26.40000000 12351.41714009 706.88702107 
26.50000000 12422.12391713 707.24677072 
26.60000000 12492.86614567 707.59606358 
26.70000000 12563.64278381 707.93497507 
26.80000000 12634.45279714 708.26357997 
26.90000000 12705.29515872 708.58195241 
27.00000000 12776.16884899 708.89016592 
27.10000000 12847.07285571 709.18829339 
27.20000000 12918.00617388 709.47640707 
27.30000000 12988.96780572 709.75457861 
27.40000000 13059.95676057 710.02287902 
27.50000000 13130.97205484 710.28137871 
27.60000000 13202.01271195 710.53014746 
27.70000000 13273.07776227 710.76925443 
27.80000000 13344.16624306 710.99876818 
27.90000000 13415.27719840 711.21875666 
28.00000000 13486.40967913 711.42928723 
28.10000000 13557.56274281 711.63042661 
28.20000000 13628.73545362 711.82224095 
28.30000000 13699.92688235 712.00479580 
28.40000000 13771.13610630 712.17815611 
28.50000000 13842.36220924 712.34238625 
28.60000000 13913.60428134 712.49754998 
28.70000000 13984.86141913 712.64371049 
28.80000000 14056.13272542 712.78093041 
28.90000000 14127.41730926 712.90927176 
29.00000000 14198.71428587 713.02879601 
29.10000000 14270.02277659 713.13956404 
29.20000000 14341.34190882 713.24163618 
29.30000000 14412.67081596 713.33507218 
29.40000000 14484.00863736 713.41993126 
29.50000000 14555.35451827 713.49627205 
29.60000000 14626.70760976 713.56415264 
29.70000000 14698.06706871 713.62363059 
29.80000000 14769.43205770 713.67476288 
29.90000000 14840.80174498 713.71760599 
30.00000000 14912.17530445 713.75221582 
30.10000000 14983.55191555 713.77864778 
30.20000000 15054.93076324 713.79695670 
30.30000000 15126.31103794 713.80719694 
30.40000000 15197.69193547 713.80942229 
30.50000000 15269.07265702 713.80368605 
30.60000000 15340.45240906 713.79004099 
30.70000000 15411.83040333 713.76853939 
30.80000000 15483.20585678 713.73923300 
30.90000000 15554.57799148 713.70217309 
31.00000000 15625.94603464 713.65741040 
31.10000000 15697.30921848 713.60499522 
31.20000000 15768.66678026 713.54497730 
31.30000000 15840.01796216 713.47740595 
31.40000000 15911.36201130 713.40232996 
31.50000000 15982.69817961 713.31979767 
31.60000000 16054.02572388 713.22985692 
31.70000000 16125.34390563 713.13255509 
31.80000000 16196.65199110 713.02793911 
31.90000000 16267.94925120 712.91605542 
32.00000000 16339.23496146 712.79695001 
32.10000000 16410.50840200 712.67066843 
32.20000000 16481.76885744 712.53725576 
32.30000000 16553.01561693 712.39675664 
32.40000000 16624.24797403 712.24921527 
32.50000000 16695.46522671 712.09467540 
32.60000000 16766.66667728 711.93318037 
32.70000000 16837.85163237 711.76477306 
32.80000000 16909.01940290 711.58949594 
32.90000000 16980.16930397 711.40739105 
33.00000000 17051.30065490 711.21850002 
33.10000000 17122.41277915 711.02286405 
33.20000000 17193.50500424 710.82052393 
33.30000000 17264.57666181 710.61152006 
33.40000000 17335.62708747 710.39589242 
33.50000000 17406.65562082 710.17368060 
33.60000000 17477.66160542 709.94492378 
33.70000000 17548.64438871 709.70966075 
33.80000000 17619.60332198 709.46792994 
33.90000000 17690.53776037 709.21976935 
34.00000000 17761.44706278 708.96521663 
34.10000000 17832.33059187 708.70430905 
34.20000000 17903.18771399 708.43708349 
34.30000000 17974.01779919 708.16357648 
34.40000000 18044.82022112 707.88382418 
34.50000000 18115.59435704 707.59786237 
34.60000000 18186.33958779 707.30572649 
34.70000000 18257.05529771 707.00745162 
34.80000000 18327.74087464 706.70307248 
34.90000000 18398.39570988 706.39262347 
35.00000000 18469.01919814 706.07613860 
35.10000000 18539.61073753 705.75365158 
35.20000000 18610.16972950 705.42519576 
35.30000000 18680.69557882 705.09080417 
35.40000000 18751.18769356 704.75050950 
35.50000000 18821.64548503 704.40434411 
35.60000000 18892.06836776 704.05234006 
35.70000000 18962.45575948 703.69452906 
35.80000000 19032.80708106 703.33094252 
35.90000000 19103.12175650 702.96161153 
36.00000000 19173.39921291 702.58656688 
36.10000000 19243.63888044 702.20583905 
36.20000000 19313.84019229 701.81945820 
36.30000000 19384.00258465 701.42745422 
36.40000000 19454.12549668 701.02985669 
36.50000000 19524.20837051 700.62669488 
36.60000000 19594.25065115 700.21799779 
36.70000000 19664.25178652 699.80379413 
36.80000000 19734.21122737 699.38411232 
36.90000000 19804.12842732 698.95898052 
37.00000000 19874.00284274 698.52842657 
37.10000000 19943.83393281 698.09247807 
37.20000000 20013.62115945 697.65116235 
37.30000000 20083.36398728 697.20450645 
37.40000000 20153.06188363 696.75253716 
37.50000000 20222.71431848 696.29528100 
37.60000000 20292.32076448 695.83276424 
37.70000000 20361.88069685 695.36501289 
37.80000000 20431.39359343 694.89205269 
37.90000000 20500.85893461 694.41390916 
38.00000000 20570.27620332 693.93060755 
38.10000000 20639.64488502 693.44217287 
38.20000000 20708.96446762 692.94862989 
38.30000000 20778.23444154 692.45000314 
38.40000000 20847.45429960 691.94631691 
38.50000000 20916.62353707 691.43759526 
38.60000000 20985.74165160 690.92386202 
38.70000000 21054.80814321 690.40514079 
38.80000000 21123.82251428 689.88145494 
38.90000000 21192.78426949 689.35282763 
39.00000000 21261.69291585 688.81928178 
39.10000000 21330.54796265 688.28084012 
39.20000000 21399.34892143 687.73752512 
39.30000000 21468.09530598 687.18935909 
39.40000000 21536.78663229 686.63636410 
39.50000000 21605.42241856 686.07856201 
39.60000000 21674.00218517 685.51597448 
39.70000000 21742.52545466 684.94862297 
39.80000000 21810.99175168 684.37652875 
39.90000000 21879.40060302 683.79971287 
40.00000000 21947.75153756 683.21819621 
40.10000000 22016.04408626 682.63199942 
40.20000000 22084.27778213 682.04114299 
40.30000000 22152.45216022 681.44564722 
40.40000000 22220.56675760 680.84553222 
40.50000000 22288.62111335 680.24081789 
40.60000000 22356.61476853 679.63152400 
40.70000000 22424.54726615 679.01767009 
40.80000000 22492.41815119 678.39927556 
40.90000000 22560.22697055 677.77635961 
41.00000000 22627.97327304 677.14894128 
41.10000000 22695.65660936 676.51703943 
41.20000000 22763.27653210 675.88067277 
41.30000000 22830.83259570 675.23985982 
41.40000000 22898.32435646 674.59461894 
41.50000000 22965.75137250 673.94496835 
41.60000000 23033.11320375 673.29092609 
41.70000000 23100.40941193 672.63251003 
41.80000000 23167.63956055 671.96973792 
41.90000000 23234.80321490 671.30262732 
42.00000000 23301.89994198 670.63119565 
42.10000000 23368.92931057 669.95546019 
42.20000000 23435.89089113 669.27543806 
42.30000000 23502.78425586 668.59114623 
42.40000000 23569.60897862 667.90260154 
42.50000000 23636.36463496 667.20982067 
42.60000000 23703.05080210 666.51282016 
42.70000000 23769.66705889 665.81161643 
42.80000000 23836.21298582 665.10622575 
42.90000000 23902.68816501 664.39666424 
43.00000000 23969.09218018 663.68294792 
43.10000000 24035.42461663 662.96509263 
43.20000000 24101.68506126 662.24311413 
43.30000000 24167.87310254 661.51702801 
43.40000000 24233.98833046 660.78684976 
43.50000000 24300.03033660 660.05259473 
43.60000000 24365.99871403 659.31427816 
43.70000000 24431.89305735 658.57191514 
43.80000000 24497.71296267 657.82552067 
43.90000000 24563.45802760 657.07510961 
44.00000000 24629.12785120 656.32069672 
44.10000000 24694.72203404 655.56229662 
44.20000000 24760.24017810 654.79992384 
44.30000000 24825.68188686 654.03359278 
44.40000000 24891.04676520 653.26331774 
44.50000000 24956.33441942 652.48911290 
44.60000000 25021.54445725 651.71099233 
44.70000000 25086.67648783 650.92897001 
44.80000000 25151.73012166 650.14305980 
44.90000000 25216.70497065 649.35327546 
45.00000000 25281.60064807 648.55963063 
45.10000000 25346.41676855 647.76213889 
45.20000000 25411.15294806 646.96081367 
45.30000000 25475.80880394 646.15566833 
45.40000000 25540.38395484 645.34671613 
45.50000000 25604.87802071 644.53397024 
45.60000000 25669.29062286 643.71744371 
45.70000000 25733.62138387 642.89714952 
45.80000000 25797.86992761 642.07310055 
45.90000000 25862.03587925 641.24530959 
46.00000000 25926.11886522 640.41378933 
46.10000000 25990.11851322 639.57855239 
46.20000000 26054.03445223 638.73961129 
46.30000000 26117.86631243 637.89697846 
46.40000000 26181.61372527 637.05066627 
46.50000000 26245.27632344 636.20068696 
46.60000000 26308.85374084 635.34705274 
46.70000000 26372.34561257 634.48977570 
46.80000000 26435.75157495 633.62886786 
46.90000000 26499.07126551 632.76434117 
47.00000000 26562.30432295 631.89620750 
47.10000000 26625.45038717 631.02447863 
47.20000000 26688.50909923 630.14916627 
47.30000000 26751.48010136 629.27028206 
47.40000000 26814.36303697 628.38783757 
47.50000000 26877.15755059 627.50184428 
47.60000000 26939.86328791 626.61231362 
47.70000000 27002.47989578 625.71925692 
47.80000000 27065.00702214 624.82268547 
47.90000000 27127.44431609 623.92261048 
48.00000000 27189.79142782 623.01904308 
48.10000000 27252.04800866 622.11199436 
48.20000000 27314.21371102 621.20147531 
48.30000000 27376.28818841 620.28749689 
48.40000000 27438.27109545 619.37006996 
48.50000000 27500.16208781 618.44920535 
48.60000000 27561.96082229 617.52491381 
48.70000000 27623.66695670 616.59720603 
48.80000000 27685.28014997 615.66609265 
48.90000000 27746.80006207 614.73158422 
49.00000000 27808.22635400 613.79369128 
49.10000000 27869.55868785 612.85242426 
49.20000000 27930.79672673 611.90779358 
49.30000000 27991.94013479 610.95980957 
49.40000000 28052.98857721 610.00848252 
49.50000000 28113.94172020 609.05382266 
49.60000000 28174.79923099 608.09584016 
49.70000000 28235.56077782 607.13454516 
49.80000000 28296.22602994 606.16994773 
49.90000000 28356.79465762 605.20205789 
50.00000000 28417.26633211 604.23088561 
50.10000000 28477.64072566 603.25644080 
50.20000000 28537.91751152 602.27873335 
50.30000000 28598.09636390 601.29777308 
50.40000000 28658.17695803 600.31356976 
50.50000000 28718.15897008 599.32613311 
50.60000000 28778.04207720 598.33547283 
50.70000000 28837.82595751 597.34159855 
50.80000000 28897.51029010 596.34451987 
50.90000000 28957.09475499 595.34424632 
51.00000000 29016.57903318 594.34078742 
51.10000000 29075.96280661 593.33415262 
51.20000000 29135.24575816 592.32435134 
51.30000000 29194.42757165 591.31139297 
51.40000000 29253.50793183 590.29528684 
51.50000000 29312.48652440 589.27604225 
51.60000000 29371.36303597 588.25366845 
51.70000000 29430.13715409 587.22817466 
51.80000000 29488.80856721 586.19957006 
51.90000000 29547.37696471 585.16786379 
52.00000000 29605.84203688 584.13306496 
52.10000000 29664.20347492 583.09518263 
52.20000000 29722.46097093 582.05422584 
52.30000000 29780.61421791 581.01020358 
52.40000000 29838.66290976 579.96312481 
52.50000000 29896.60674129 578.91299847 
52.60000000 29954.44540817 577.85983344 
52.70000000 30012.17860698 576.80363858 
52.80000000 30069.80603518 575.74442272 
52.90000000 30127.32739112 574.68219465 
53.00000000 30184.74237400 573.61696315 
53.10000000 30242.05068392 572.54873693 
53.20000000 30299.25202185 571.47752471 
53.30000000 30356.34608962 570.40333515 
53.40000000 30413.33258993 569.32617689 
53.50000000 30470.21122633 568.24605855 
53.60000000 30526.98170326 567.16298871 
53.70000000 30583.64372598 566.07697592 
53.80000000 30640.19700063 564.98802872 
53.90000000 30696.64123419 563.89615560 
54.00000000 30752.97613450 562.80136503 
54.10000000 30809.20141023 561.70366547 
54.20000000 30865.31677091 560.60306533 
54.30000000 30921.32192689 559.49957301 
54.40000000 30977.21658938 558.39319688 
54.50000000 31033.00047042 557.28394529 
54.60000000 31088.67328287 556.17182655 
54.70000000 31144.23474044 555.05684897 
54.80000000 31199.68455765 553.93902082 
54.90000000 31255.02244986 552.81835035 
55.00000000 31310.24813325 551.69484580 
55.10000000 31365.36132482 550.56851535 
55.20000000 31420.36174240 549.43936721 
55.30000000 31475.24910462 548.30740954 
55.40000000 31530.02313093 547.17265047 
55.50000000 31584.68354160 546.03509813 
55.60000000 31639.23005772 544.89476062 
55.70000000 31693.66240116 543.75164602 
55.80000000 31747.98029462 542.60576240 
55.90000000 31802.18346161 541.45711780 
56.00000000 31856.27162642 540.30572024 
56.10000000 31910.24451416 539.15157772 
56.20000000 31964.10185073 537.99469824 
56.30000000 32017.84336284 536.83508976 
56.40000000 32071.46877798 535.67276024 
56.50000000 32124.97782445 534.50771760 
56.60000000 32178.37023133 533.33996978 
56.70000000 32231.64572850 532.16952467 
56.80000000 32284.80404662 530.99639015 
56.90000000 32337.84491714 529.82057409 
57.00000000 32390.76807231 528.64208435 
57.10000000 32443.57324515 527.46092877 
57.20000000 32496.26016947 526.27711517 
57.30000000 32548.82857985 525.09065136 
57.40000000 32601.27821166 523.90154513 
57.50000000 32653.60880105 522.70980427 
57.60000000 32705.82008495 521.51543654 
57.70000000 32757.91180106 520.31844968 
57.80000000 32809.88368784 519.11885145 
57.90000000 32861.73548456 517.91664957 
58.00000000 32913.46693123 516.71185176 
58.10000000 32965.07776864 515.50446570 
58.20000000 33016.56773835 514.29449910 
58.30000000 33067.93658270 513.08195963 
58.40000000 33119.18404477 511.86685496 
58.50000000 33170.30986844 510.64919274 
58.60000000 33221.31379832 509.42898060 
58.70000000 33272.19557982 508.20622620 
58.80000000 33322.95495907 506.98093713 
58.90000000 33373.59168301 505.75312103 
59.00000000 33424.10549930 504.52278548 
59.10000000 33474.49615638 503.28993807 
59.20000000 33524.76340344 502.05458639 
59.30000000 33574.90699043 500.81673801 
59.40000000 33624.92666807 499.57640049 
59.50000000 33674.82218781 498.33358138 
59.60000000 33724.59330188 497.08828822 
59.70000000 33774.23976324 495.84052855 
59.80000000 33823.76132562 494.59030990 
59.90000000 33873.15774350 493.33763978 
60.00000000 33922.42877211 492.08252570 
60.10000000 33971.57416743 490.82497516 
60.20000000 34020.59368618 489.56499566 
60.30000000 34069.48708585 488.30259469 
60.40000000 34118.25412465 487.03777972 
60.50000000 34166.89456157 485.77055822 
60.60000000 34215.40815633 484.50093767 
60.70000000 34263.79466939 483.22892551 
60.80000000 34312.05386196 481.95452920 
60.90000000 34360.18549601 480.67775619 
61.00000000 34408.18933422 479.39861391 
61.10000000 34456.06514006 478.11710980 
61.20000000 34503.81267770 476.83325127 
61.30000000 34551.43171208 475.54704577 
61.40000000 34598.92200887 474.25850069 
61.50000000 34646.28333448 472.96762345 
61.60000000 34693.51545607 471.67442146 
61.70000000 34740.61814153 470.37890211 
61.80000000 34787.59115950 469.08107280 
61.90000000 34834.43427934 467.78094092 
62.00000000 34881.14727117 466.47851385 
62.10000000 34927.72990585 465.17379897 
62.20000000 34974.18195495 463.86680367 
62.30000000 35020.50319081 462.55753531 
62.40000000 35066.69338649 461.24600126 
62.50000000 35112.75231579 459.93220889 
62.60000000 35158.67975324 458.61616555 
62.70000000 35204.47547411 457.29787861 
62.80000000 35250.13925442 455.97735541 
62.90000000 35295.67087090 454.65460330 
63.00000000 35341.07010103 453.32962964 
63.10000000 35386.33672302 452.00244176 
63.20000000 35431.47051582 450.67304701 
63.30000000 35476.47125911 449.34145272 
63.40000000 35521.33873329 448.00766623 
63.50000000 35566.07271952 446.67169487 
63.60000000 35610.67299968 445.33354597 
63.70000000 35655.13935638 443.99322686 
63.80000000 35699.47157296 442.65074485 
63.90000000 35743.66943350 441.30610728 
64.00000000 35787.73272281 439.95932146 
64.10000000 35831.66122643 438.61039472 
64.20000000 35875.45473063 437.25933437 
64.30000000 35919.11302242 435.90614771 
64.40000000 35962.63588954 434.55084208 
64.50000000 36006.02312045 433.19342478 
64.60000000 36049.27450435 431.83390311 
64.70000000 36092.38983117 430.47228439 
64.80000000 36135.36889157 429.10857593 
64.90000000 36178.21147694 427.74278503 
65.00000000 36220.91737941 426.37491900 
65.10000000 36263.48639182 425.00498514 
65.20000000 36305.91830775 423.63299075 
65.30000000 36348.21292153 422.25894314 
65.40000000 36390.37002818 420.88284961 
65.50000000 36432.38942350 419.50471747 
65.60000000 36474.27090397 418.12455400 
65.70000000 36516.01426683 416.74236652 
65.80000000 36557.61931005 415.35816231 
65.90000000 36599.08583231 413.97194869 
66.00000000 36640.41363305 412.58373295 
66.10000000 36681.60251241 411.19352239 
66.20000000 36722.65227128 409.80132431 
66.30000000 36763.56271127 408.40714601 
66.40000000 36804.33363472 407.01099478 
66.50000000 36844.96484470 405.61287794 
66.60000000 36885.45614503 404.21280277 
66.70000000 36925.80734022 402.81077657 
66.80000000 36966.01823555 401.40680666 
66.90000000 37006.08863701 400.00090032 
67.00000000 37046.01835131 398.59306486 
67.10000000 37085.80718592 397.18330758 
67.20000000 37125.45494901 395.77163578 
67.30000000 37164.96144950 394.35805678 
67.40000000 37204.32649704 392.94257786 
67.50000000 37243.54990199 391.52520634 
67.60000000 37282.63147546 390.10594951 
67.70000000 37321.57102929 388.68481470 
67.80000000 37360.36837604 387.26180920 
67.90000000 37399.02332902 385.83694032 
68.00000000 37437.53570224 384.41021538 
68.10000000 37475.90531047 382.98164168 
68.20000000 37514.13196920 381.55122654 
68.30000000 37552.21549464 380.11897726 
68.40000000 37590.15570376 378.68490117 
68.50000000 37627.95241423 377.24900558 
68.60000000 37665.60544447 375.81129780 
68.70000000 37703.11461362 374.37178516 
68.80000000 37740.47974158 372.93047498 
68.90000000 37777.70064895 371.48737457 
69.00000000 37814.77715707 370.04249127 
69.10000000 37851.70908802 368.59583239 
69.20000000 37888.49626460 367.14740526 
69.30000000 37925.13851037 365.69721721 
69.40000000 37961.63564959 364.24527558 
69.50000000 37997.98750728 362.79158769 
69.60000000 38034.19390917 361.33616087 
69.70000000 38070.25468173 359.87900247 
69.80000000 38106.16965219 358.42011982 
69.90000000 38141.93864847 356.95952026 
70.00000000 38177.56149925 355.49721113 
70.10000000 38213.03803395 354.03319977 
70.20000000 38248.36808271 352.56749353 
70.30000000 38283.55147641 351.10009977 
