   3.31231    3.38512
   3.31732    3.39104
   3.32232    3.39694
   3.32733    3.40283
   3.33233    3.40870
   3.33734    3.41456
   3.34234    3.42041
   3.34735    3.42625
   3.35235    3.43207
   3.35736    3.43787
   3.36236    3.44366
   3.36737    3.44944
   3.37237    3.45520
   3.37738    3.46095
   3.38238    3.46668
   3.38739    3.47240
   3.39239    3.47810
   3.39740    3.48378
   3.40240    3.48945
   3.40741    3.49510
   3.41241    3.50074
   3.41742    3.50636
   3.42242    3.51196
   3.42743    3.51755
   3.43243    3.52311
   3.43744    3.52866
   3.44244    3.53420
   3.44745    3.53971
   3.45245    3.54521
   3.45746    3.55068
   3.46246    3.55614
   3.46747    3.56159
   3.47247    3.56701
   3.47748    3.57241
   3.48248    3.57779
   3.48749    3.58316
   3.49249    3.58850
   3.49750    3.59383
   3.50250    3.59913
   3.50751    3.60442
   3.51251    3.60968
   3.51752    3.61493
   3.52252    3.62015
   3.52753    3.62535
   3.53253    3.63053
   3.53754    3.63569
   3.54254    3.64083
   3.54755    3.64595
   3.55255    3.65104
   3.55756    3.65612
   3.56256    3.66117
   3.56757    3.66620
   3.57257    3.67120
   3.57758    3.67619
   3.58258    3.68115
   3.58759    3.68608
   3.59259    3.69100
   3.59760    3.69589
   3.60260    3.70076
   3.60761    3.70560
   3.61261    3.71042
   3.61762    3.71521
   3.62262    3.71999
   3.62763    3.72473
   3.63263    3.72945
   3.63764    3.73415
   3.64264    3.73883
   3.64765    3.74347
   3.65265    3.74810
   3.65766    3.75269
   3.66266    3.75727
   3.66767    3.76181
   3.67267    3.76633
   3.67768    3.77083
   3.68268    3.77530
   3.68769    3.77974
   3.69269    3.78416
   3.69770    3.78855
   3.70270    3.79291
   3.70771    3.79725
   3.71271    3.80155
   3.71772    3.80584
   3.72272    3.81009
   3.72773    3.81432
   3.73273    3.81852
   3.73774    3.82269
   3.74274    3.82684
   3.74775    3.83096
   3.75275    3.83505
   3.75776    3.83911
   3.76276    3.84314
   3.76777    3.84715
   3.77277    3.85112
   3.77778    3.85507
   3.78278    3.85899
   3.78779    3.86288
   3.79279    3.86674
   3.79780    3.87057
   3.80280    3.87438
   3.80781    3.87815
   3.81281    3.88189
   3.81782    3.88561
   3.82282    3.88929
   3.82783    3.89295
   3.83283    3.89658
   3.83784    3.90017
   3.84284    3.90374
   3.84785    3.90728
   3.85285    3.91078
   3.85786    3.91426
   3.86286    3.91770
   3.86787    3.92112
   3.87287    3.92450
   3.87788    3.92786
   3.88288    3.93118
   3.88789    3.93447
   3.89289    3.93773
   3.89790    3.94096
   3.90290    3.94416
   3.90791    3.94733
   3.91291    3.95047
   3.91792    3.95357
   3.92292    3.95665
   3.92793    3.95969
   3.93293    3.96270
   3.93794    3.96568
   3.94294    3.96863
   3.94795    3.97155
   3.95295    3.97443
   3.95796    3.97729
   3.96296    3.98011
   3.96797    3.98290
   3.97297    3.98566
   3.97798    3.98838
   3.98298    3.99108
   3.98799    3.99374
   3.99299    3.99637
   3.99800    3.99897
   4.00300    4.00154
   4.00801    4.00407
