0.817365 4999.918264 
1.634103 4999.754853 
2.449534 4999.509900 
3.262982 4999.183602 
4.073779 4998.776224 
4.881264 4998.288097 
5.684788 4997.719618 
6.483713 4997.071247 
7.277418 4996.343505 
8.065297 4995.536976 
8.846763 4994.652299 
9.621249 4993.690174 
10.388209 4992.651353 
11.147121 4991.536641 
11.897486 4990.346893 
12.638832 4989.083010 
13.370710 4987.745939 
14.092700 4986.336669 
14.804410 4984.856228 
15.505475 4983.305680 
16.195557 4981.686124 
16.874350 4979.998689 
17.541573 4978.244532 
18.196975 4976.424835 
18.840333 4974.540801 
19.471453 4972.593656 
20.090165 4970.584639 
20.696330 4968.515006 
21.289833 4966.386023 
21.870584 4964.198965 
22.438519 4961.955113 
22.993596 4959.655753 
23.535799 4957.302173 
24.065131 4954.895660 
24.581617 4952.437499 
25.085300 4949.928969 
25.576246 4947.371344 
26.054534 4944.765891 
26.520261 4942.113864 
26.973542 4939.416510 
27.414502 4936.675060 
27.843283 4933.890732 
28.260037 4931.064728 
28.664928 4928.198235 
29.058130 4925.292422 
29.439826 4922.348440 
29.810208 4919.367419 
30.169474 4916.350472 
30.517828 4913.298689 
30.855482 4910.213141 
31.182650 4907.094876 
31.499551 4903.944920 
31.806408 4900.764280 
32.103444 4897.553935 
32.390887 4894.314847 
32.668963 4891.047950 
32.937902 4887.754160 
33.197931 4884.434367 
33.449279 4881.089439 
33.692172 4877.720222 
33.926836 4874.327538 
34.153494 4870.912189 
34.372370 4867.474952 
34.583683 4864.016584 
34.787649 4860.537819 
34.984483 4857.039370 
35.174395 4853.521931 
35.357594 4849.986172 
35.534282 4846.432743 
35.704661 4842.862277 
35.868927 4839.275384 
36.027273 4835.672657 
36.179886 4832.054669 
36.326952 4828.421973 
36.468651 4824.775108 
36.605157 4821.114592 
36.736645 4817.440928 
36.863279 4813.754600 
36.985225 4810.056078 
37.102640 4806.345814 
37.215680 4802.624246 
37.324494 4798.891796 
37.429229 4795.148873 
37.530027 4791.395871 
37.627026 4787.633168 
37.720360 4783.861132 
37.810158 4780.080116 
37.896547 4776.290462 
37.979648 4772.492497 
38.059580 4768.686539 
38.136457 4764.872893 
38.210391 4761.051854 
38.281488 4757.223705 
38.349853 4753.388720 
38.415585 4749.547162 
38.478782 4745.699283 
38.539537 4741.845330 
38.597942 4737.985535 
38.654084 4734.120127 
38.708047 4730.249322 
38.759914 4726.373331 
38.809762 4722.492355 
38.857668 4718.606588 
38.903705 4714.716217 
38.947945 4710.821423 
38.990455 4706.922377 
39.031301 4703.019247 
39.070547 4699.112192 
39.108254 4695.201367 
39.144481 4691.286919 
39.179284 4687.368991 
39.212719 4683.447719 
39.244837 4679.523235 
39.275691 4675.595666 
39.305328 4671.665133 
39.333796 4667.731754 
39.361140 4663.795640 
39.387404 4659.856899 
39.412630 4655.915636 
39.436858 4651.971950 
39.460127 4648.025938 
39.482474 4644.077690 
39.503936 4640.127297 
39.524547 4636.174842 
39.544340 4632.220408 
39.563348 4628.264073 
39.581601 4624.305913 
39.599129 4620.346000 
39.615961 4616.384404 
39.632123 4612.421192 
39.647643 4608.456427 
39.662545 4604.490173 
39.676853 4600.522488 
39.690593 4596.553428 
39.703784 4592.583050 
39.716451 4588.611405 
39.728612 4584.638544 
39.740288 4580.664515 
39.751499 4576.689365 
39.762263 4572.713139 
39.772597 4568.735879 
39.782519 4564.757627 
39.792044 4560.778423 
39.801189 4556.798304 
39.809969 4552.817307 
39.818398 4548.835467 
39.826491 4544.852818 
39.834260 4540.869392 
39.841718 4536.885220 
39.848878 4532.900332 
39.855752 4528.914757 
39.862351 4524.928522 
39.868686 4520.941653 
39.874767 4516.954177 
39.880605 4512.966116 
39.886210 4508.977495 
39.891590 4504.988336 
39.896755 4500.998661 
39.901713 4497.008489 
39.906473 4493.017842 
39.911042 4489.026738 
39.915427 4485.035195 
39.919638 4481.043231 
39.923679 4477.050864 
39.927559 4473.058108 
39.931283 4469.064979 
39.934858 4465.071493 
39.938290 4461.077664 
39.941584 4457.083506 
39.944746 4453.089031 
39.947782 4449.094253 
39.950696 4445.099184 
39.953493 4441.103834 
39.956177 4437.108217 
39.958755 4433.112341 
39.961228 4429.116218 
39.963603 4425.119858 
39.965883 4421.123270 
39.968071 4417.126463 
39.970171 4413.129446 
39.972187 4409.132227 
39.974122 4405.134815 
39.975979 4401.137217 
39.977762 4397.139441 
39.979474 4393.141493 
39.981117 4389.143382 
39.982694 4385.145112 
39.984207 4381.146691 
39.985660 4377.148125 
39.987055 4373.149420 
39.988393 4369.150581 
39.989678 4365.151613 
39.990912 4361.152522 
39.992096 4357.153312 
39.993232 4353.153989 
39.994323 4349.154556 
39.995370 4345.155020 
39.996375 4341.155382 
39.997339 4337.155648 
39.998265 4333.155822 
39.999154 4329.155906 
40.000007 4325.155905 
40.000826 4321.155823 
40.001612 4317.155662 
40.002367 4313.155425 
40.003091 4309.155116 
40.003786 4305.154737 
40.004453 4301.154292 
40.005093 4297.153783 
40.005708 4293.153212 
40.006298 4289.152582 
40.006864 4285.151896 
40.007408 4281.151155 
40.007930 4277.150362 
40.008431 4273.149519 
40.008911 4269.148628 
40.009373 4265.147690 
40.009816 4261.146709 
40.010241 4257.145685 
40.010649 4253.144620 
40.011040 4249.143516 
40.011416 4245.142374 
40.011777 4241.141197 
40.012124 4237.139984 
40.012456 4233.138739 
40.012775 4229.137461 
40.013081 4225.136153 
40.013375 4221.134815 
40.013658 4217.133450 
40.013928 4213.132057 
40.014188 4209.130638 
40.014438 4205.129194 
40.014677 4201.127726 
40.014907 4197.126236 
40.015128 4193.124723 
40.015340 4189.123189 
40.015543 4185.121635 
40.015738 4181.120061 
40.015926 4177.118468 
40.016105 4173.116858 
40.016278 4169.115230 
40.016444 4165.113585 
40.016603 4161.111925 
40.016755 4157.110250 
40.016902 4153.108559 
40.017042 4149.106855 
40.017177 4145.105137 
40.017307 4141.103407 
40.017431 4137.101664 
40.017550 4133.099909 
40.017665 4129.098142 
40.017775 4125.096365 
40.017881 4121.094577 
40.017982 4117.092778 
40.018079 4113.090970 
40.018172 4109.089153 
40.018262 4105.087327 
40.018348 4101.085492 
40.018430 4097.083649 
40.018510 4093.081798 
40.018586 4089.079940 
40.018659 4085.078074 
40.018729 4081.076201 
40.018796 4077.074321 
40.018860 4073.072435 
40.018922 4069.070543 
40.018982 4065.068645 
40.019039 4061.066741 
40.019094 4057.064832 
40.019146 4053.062917 
40.019197 4049.060997 
40.019245 4045.059073 
40.019292 4041.057144 
40.019336 4037.055210 
40.019379 4033.053272 
40.019420 4029.051330 
40.019460 4025.049384 
40.019498 4021.047434 
40.019534 4017.045481 
40.019569 4013.043524 
40.019602 4009.041564 
40.019634 4005.039600 
40.019665 4001.037634 
40.019695 3997.035664 
40.019723 3993.033692 
40.019751 3989.031717 
40.019777 3985.029739 
40.019802 3981.027759 
40.019826 3977.025776 
40.019849 3973.023791 
40.019872 3969.021804 
40.019893 3965.019815 
40.019913 3961.017824 
40.019933 3957.015830 
40.019952 3953.013835 
40.019970 3949.011838 
40.019987 3945.009839 
40.020004 3941.007839 
40.020020 3937.005837 
40.020035 3933.003834 
40.020050 3929.001828 
40.020064 3924.999822 
40.020078 3920.997814 
40.020091 3916.995805 
40.020104 3912.993795 
40.020116 3908.991783 
40.020127 3904.989771 
40.020138 3900.987757 
40.020149 3896.985742 
40.020159 3892.983726 
40.020169 3888.981709 
40.020178 3884.979691 
40.020187 3880.977672 
40.020196 3876.975653 
40.020204 3872.973632 
40.020212 3868.971611 
40.020220 3864.969589 
40.020227 3860.967566 
40.020234 3856.965543 
40.020241 3852.963519 
40.020248 3848.961494 
40.020254 3844.959469 
40.020260 3840.957443 
40.020266 3836.955416 
40.020271 3832.953389 
40.020276 3828.951362 
40.020281 3824.949333 
40.020286 3820.947305 
40.020291 3816.945276 
40.020296 3812.943246 
40.020300 3808.941216 
40.020304 3804.939186 
40.020308 3800.937155 
40.020312 3796.935124 
40.020315 3792.933092 
40.020319 3788.931060 
40.020322 3784.929028 
40.020326 3780.926996 
40.020329 3776.924963 
40.020332 3772.922930 
40.020335 3768.920896 
40.020337 3764.918862 
40.020340 3760.916828 
40.020342 3756.914794 
40.020345 3752.912760 
40.020347 3748.910725 
40.020349 3744.908690 
40.020352 3740.906655 
40.020354 3736.904619 
40.020356 3732.902584 
40.020358 3728.900548 
40.020359 3724.898512 
40.020361 3720.896476 
40.020363 3716.894440 
40.020364 3712.892403 
40.020366 3708.890367 
40.020367 3704.888330 
40.020369 3700.886293 
40.020370 3696.884256 
40.020372 3692.882219 
40.020373 3688.880182 
40.020374 3684.878144 
40.020375 3680.876107 
40.020376 3676.874069 
40.020377 3672.872031 
40.020378 3668.869994 
40.020379 3664.867956 
40.020380 3660.865918 
40.020381 3656.863879 
40.020382 3652.861841 
40.020383 3648.859803 
40.020384 3644.857765 
40.020385 3640.855726 
40.020385 3636.853688 
40.020386 3632.851649 
40.020387 3628.849610 
40.020387 3624.847572 
40.020388 3620.845533 
40.020389 3616.843494 
40.020389 3612.841455 
40.020390 3608.839416 
40.020390 3604.837377 
40.020391 3600.835338 
40.020391 3596.833299 
40.020392 3592.831260 
40.020392 3588.829220 
40.020393 3584.827181 
40.020393 3580.825142 
40.020393 3576.823103 
40.020394 3572.821063 
40.020394 3568.819024 
40.020394 3564.816984 
40.020395 3560.814945 
40.020395 3556.812905 
40.020395 3552.810866 
40.020396 3548.808826 
40.020396 3544.806787 
40.020396 3540.804747 
40.020397 3536.802707 
40.020397 3532.800668 
40.020397 3528.798628 
40.020397 3524.796588 
40.020398 3520.794548 
40.020398 3516.792509 
40.020398 3512.790469 
40.020398 3508.788429 
40.020398 3504.786389 
40.020399 3500.784349 
40.020399 3496.782309 
40.020399 3492.780270 
40.020399 3488.778230 
40.020399 3484.776190 
40.020399 3480.774150 
40.020400 3476.772110 
40.020400 3472.770070 
40.020400 3468.768030 
40.020400 3464.765990 
40.020400 3460.763950 
40.020400 3456.761910 
40.020400 3452.759870 
40.020400 3448.757830 
40.020400 3444.755790 
40.020401 3440.753750 
40.020401 3436.751710 
40.020401 3432.749670 
40.020401 3428.747630 
40.020401 3424.745589 
40.020401 3420.743549 
40.020401 3416.741509 
40.020401 3412.739469 
40.020401 3408.737429 
40.020401 3404.735389 
40.020401 3400.733349 
40.020401 3396.731309 
40.020402 3392.729268 
40.020402 3388.727228 
40.020402 3384.725188 
40.020402 3380.723148 
40.020402 3376.721108 
40.020402 3372.719068 
40.020402 3368.717027 
40.020402 3364.714987 
40.020402 3360.712947 
40.020402 3356.710907 
40.020402 3352.708867 
40.020402 3348.706826 
40.020402 3344.704786 
40.020402 3340.702746 
40.020402 3336.700706 
40.020402 3332.698666 
40.020402 3328.696625 
40.020402 3324.694585 
40.020402 3320.692545 
40.020402 3316.690505 
40.020402 3312.688464 
40.020402 3308.686424 
40.020402 3304.684384 
40.020402 3300.682344 
40.020402 3296.680303 
40.020402 3292.678263 
40.020402 3288.676223 
40.020402 3284.674183 
40.020402 3280.672142 
40.020403 3276.670102 
40.020403 3272.668062 
40.020403 3268.666022 
40.020403 3264.663981 
40.020403 3260.661941 
40.020403 3256.659901 
40.020403 3252.657861 
40.020403 3248.655820 
40.020403 3244.653780 
40.020403 3240.651740 
40.020403 3236.649700 
40.020403 3232.647659 
40.020403 3228.645619 
40.020403 3224.643579 
40.020403 3220.641539 
40.020403 3216.639498 
40.020403 3212.637458 
